Unnamed: 0,code,name,price,category,brand,cpu1,cpu2,cpu3,ram,oCung,cardManHinh1,cardManHinh2,manHinh1,manHinh2,congKetNoi1,congKetNoi2,thietKe,kichThuoc,thoiGianRaMat,rating,full_name,Unnamed: 0.1,DauVao,Phan Giai,LED,SanXuat,Trong luong,Thoi gian dung sac,pin,img
156,220042001826,laptop,18390000, Laptop , dell ,ryzen 3,5300u,2.6ghz,8 gb,"256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 2tb 2280  1tb 2230",card tích hợp,radeon,15.6,full hd 1920 x 1080,1x usb 3.2 gen 1 typec with power deliverydisplayport alt mode,2 x usb 3.2,vỏ nhựa,Dài 356 mm - Rộng 229 mm - Dày 18 mm - Nặng 1.77 kg,Dài 356 mm - Rộng 229 mm - Dày 18 mm - Nặng 1.77 kg,0.0," laptop  dell  ryzen 3 5300u 2.6ghz 8 gb 256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 2tb 2280  1tb 2230 card tích hợp radeon 15.6 full hd 1920 x 1080 1x usb 3.2 gen 1 typec with power deliverydisplayport alt mode 2 x usb 3.2 vỏ nhựa",,,,,,,,,
157,220042001395,laptop,18290000, Laptop , hp ,i5,1035g1,1.00 ghz,8 gb,512 gb ssd nvme pcie,card tích hợp,intel uhd,14,full hd 1920 x 1080,hdmi,usb typec,dài 324 mm  rộng 225 mm  dày 17.9 mm  nặng 1.38 kg,2020,2020,4.1, laptop  hp  i5 1035g1 1.00 ghz 8 gb 512 gb ssd nvme pcie card tích hợp intel uhd 14 full hd 1920 x 1080 hdmi usb typec dài 324 mm  rộng 225 mm  dày 17.9 mm  nặng 1.38 kg,,,,,,,,,
158,220042001634,laptop,18290000, Laptop , hp ,i5,1135g7,2.4ghz,8 gb,"512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel iris xe,14,full hd 1920 x 1080,2 x usb 3.1,hdmi,dài 324 mm  rộng 225.9 mm  dày 19.9 mm  nặng 1.426 kg,2021,2021,3.2," laptop  hp  i5 1135g7 2.4ghz 8 gb 512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel iris xe 14 full hd 1920 x 1080 2 x usb 3.1 hdmi dài 324 mm  rộng 225.9 mm  dày 19.9 mm  nặng 1.426 kg",,,,,,,,,
159,220042001787,surface,17990000, Laptop , surface ,i5,1035g1,1.00 ghz,8 gb,128 gb ssd m2 pcie,card tích hợp,intel uhd,12.4,1536 x 1024 148 ppi,1 x surface connect,1 x usb a,vỏ nhựa  nắp lưng bằng kim loại,Dài 278.18 mm - Rộng 205.67 mm - Dày 15.69 mm - Nặng 1.11 kg,Dài 278.18 mm - Rộng 205.67 mm - Dày 15.69 mm - Nặng 1.11 kg,0.0, surface  surface  i5 1035g1 1.00 ghz 8 gb 128 gb ssd m2 pcie card tích hợp intel uhd 12.4 1536 x 1024 148 ppi 1 x surface connect 1 x usb a vỏ nhựa  nắp lưng bằng kim loại,,,,,,,,,
160,220042001841,laptop,17990000, Laptop , lenovo ,i5,1135g7,2.4ghz,8 gb,512 gb ssd nvme pcie,card tích hợp,intel iris xe,14,full hd 1920 x 1080,1 x usb 3.2,hdmi,dài 324.2 mm  rộng 215.7 mm  dày 19.9 mm  nặng 1.41 kg,2021,2021,0.0, laptop  lenovo  i5 1135g7 2.4ghz 8 gb 512 gb ssd nvme pcie card tích hợp intel iris xe 14 full hd 1920 x 1080 1 x usb 3.2 hdmi dài 324.2 mm  rộng 215.7 mm  dày 19.9 mm  nặng 1.41 kg,,,,,,,,,
161,220042001839,laptop,17990000, Laptop , hp ,i5,1135g7,2.4ghz,8 gb,"256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel iris xe,15.6,full hd 1920 x 1080,2 x usb 3.1,hdmi,dài 360.2 mm  rộng 234 mm  dày 17.9 mm  nặng 1.682 kg,2021,2021,0.0," laptop  hp  i5 1135g7 2.4ghz 8 gb 256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel iris xe 15.6 full hd 1920 x 1080 2 x usb 3.1 hdmi dài 360.2 mm  rộng 234 mm  dày 17.9 mm  nặng 1.682 kg",,,,,,,,,
162,220042001428,laptop,17990000, Laptop , lenovo ,i5,1135g7,2.4ghz,8 gb,512 gb ssd nvme pcie,card tích hợp,intel iris xe,15.6,full hd 1920 x 1080,jack tai nghe 3.5 mm,1 x usb 3.2,dài 359.2 mm  rộng 236.5 mm  dày 19.9 mm  nặng 1.65 kg,2021,2021,4.2, laptop  lenovo  i5 1135g7 2.4ghz 8 gb 512 gb ssd nvme pcie card tích hợp intel iris xe 15.6 full hd 1920 x 1080 jack tai nghe 3.5 mm 1 x usb 3.2 dài 359.2 mm  rộng 236.5 mm  dày 19.9 mm  nặng 1.65 kg,,,,,,,,,
163,220042001693,laptop,17790000, Laptop , asus ,i5,1135g7,2.4ghz,8 gb,"512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel iris xe,14,full hd 1920 x 1080,1 x usb 3.2,2 x usb 2.0,dài 325.4 mm  rộng 216 mm  dày 19.9 mm  nặng 1.55 kg,2021,2021,4.4," laptop  asus  i5 1135g7 2.4ghz 8 gb 512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel iris xe 14 full hd 1920 x 1080 1 x usb 3.2 2 x usb 2.0 dài 325.4 mm  rộng 216 mm  dày 19.9 mm  nặng 1.55 kg",,,,,,,,,
164,220042001816,laptop,17690000, Laptop , hp ,i5,1135g7,2.4ghz,8 gb,256 gb ssd nvme pcie,card tích hợp,intel iris xe,14,full hd 1920 x 1080,2x superspeed usb a,hdmi,dài 325 mm  rộng 216.6 mm  dày 17 mm  nặng 1.41 kg,2021,2021,0.0, laptop  hp  i5 1135g7 2.4ghz 8 gb 256 gb ssd nvme pcie card tích hợp intel iris xe 14 full hd 1920 x 1080 2x superspeed usb a hdmi dài 325 mm  rộng 216.6 mm  dày 17 mm  nặng 1.41 kg,,,,,,,,,
165,220042001808,laptop,17690000, Laptop , hp ,i3,1125g4,2ghz,4 gb,"512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel uhd,14,full hd 1920 x 1080,"1x usb 3.1 gen 1 typec support power delivery, displayport, hp sleep and charge",2 x usb 3.1,vỏ nhựa  chiếu nghỉ tay bằng kim loại,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,0.0," laptop  hp  i3 1125g4 2ghz 4 gb 512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel uhd 14 full hd 1920 x 1080 1x usb 3.1 gen 1 typec support power delivery, displayport, hp sleep and charge 2 x usb 3.1 vỏ nhựa  chiếu nghỉ tay bằng kim loại",,,,,,,,,
166,220042001633,laptop,17290000, Laptop , hp ,i5,1135g7,2.4ghz,8 gb,"256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel iris xe,14,full hd 1920 x 1080,2 x usb 3.1,hdmi,dài 324 mm  rộng 225.9 mm  dày 19.9 mm  nặng 1.426 kg,2021,2021,3.6," laptop  hp  i5 1135g7 2.4ghz 8 gb 256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel iris xe 14 full hd 1920 x 1080 2 x usb 3.1 hdmi dài 324 mm  rộng 225.9 mm  dày 19.9 mm  nặng 1.426 kg",,,,,,,,,
167,220042001866,laptop,17290000, Laptop , hp ,i5,1135g7,2.4ghz,8 gb,512 gb ssd nvme pcie,card tích hợp,intel iris xe,15.6,hd 1366 x 768,2 x usb 3.1,hdmi,dài 358.5 mm  rộng 242 mm  dày 18 mm  nặng 1.592 kg,2021,2021,0.0, laptop  hp  i5 1135g7 2.4ghz 8 gb 512 gb ssd nvme pcie card tích hợp intel iris xe 15.6 hd 1366 x 768 2 x usb 3.1 hdmi dài 358.5 mm  rộng 242 mm  dày 18 mm  nặng 1.592 kg,,,,,,,,,
168,220042001822,laptop,16990000, Laptop , acer ,i5,1035g1,1.00 ghz,8 gb,512 gb ssd nvme pcie,card rời,mx330 2gb,15.6,full hd 1920 x 1080,2 x usb 3.2,hdmi,dài 363.4 mm  rộng 250.5 mm  dày 19.95 mm  nặng 1.9 kg,2021,2021,0.0, laptop  acer  i5 1035g1 1.00 ghz 8 gb 512 gb ssd nvme pcie card rời mx330 2gb 15.6 full hd 1920 x 1080 2 x usb 3.2 hdmi dài 363.4 mm  rộng 250.5 mm  dày 19.95 mm  nặng 1.9 kg,,,,,,,,,
169,220042001823,laptop,16990000, Laptop , acer ,i5,1135g7,2.4ghz,8 gb,"512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel iris xe,15.6,full hd 1920 x 1080,2 x usb 3.2,hdmi,dài 363.4 mm  rộng 238.4 mm  dày 19.9 mm  nặng 1.7 kg,2021,2021,0.0," laptop  acer  i5 1135g7 2.4ghz 8 gb 512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel iris xe 15.6 full hd 1920 x 1080 2 x usb 3.2 hdmi dài 363.4 mm  rộng 238.4 mm  dày 19.9 mm  nặng 1.7 kg",,,,,,,,,
170,220042001869,laptop,16790000, Laptop , hp ,i3,1125g4,2ghz,4 gb,"512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel uhd,14,full hd 1920 x 1080,"1x usb 3.1 gen 1 typec support power delivery, displayport, hp sleep and charge",2 x usb 3.1,vỏ nhựa  nắp lưng bằng kim loại,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,0.0," laptop  hp  i3 1125g4 2ghz 4 gb 512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel uhd 14 full hd 1920 x 1080 1x usb 3.1 gen 1 typec support power delivery, displayport, hp sleep and charge 2 x usb 3.1 vỏ nhựa  nắp lưng bằng kim loại",,,,,,,,,
171,220042001727,laptop,16490000, Laptop , asus ,i3,1115g4,3ghz,8 gb,"512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel uhd,15.6,full hd 1920 x 1080,1 x usb 3.2,2 x usb 2.0,dài 359 mm  rộng 235 mm  dày 17.9 mm  nặng 1.8 kg,2021,2021,4.4," laptop  asus  i3 1115g4 3ghz 8 gb 512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel uhd 15.6 full hd 1920 x 1080 1 x usb 3.2 2 x usb 2.0 dài 359 mm  rộng 235 mm  dày 17.9 mm  nặng 1.8 kg",,,,,,,,,
172,220042001450,laptop,15990000, Laptop , asus ,i3,1115g4,3ghz,4 gb,512 gb ssd nvme pcie,card tích hợp,intel uhd,14,full hd 1920 x 1080,1 x usb 3.2,hdmi,vỏ nhựa  nắp lưng bằng kim loại,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,0.0, laptop  asus  i3 1115g4 3ghz 4 gb 512 gb ssd nvme pcie card tích hợp intel uhd 14 full hd 1920 x 1080 1 x usb 3.2 hdmi vỏ nhựa  nắp lưng bằng kim loại,,,,,,,,,
173,220042001722,laptop,15990000, Laptop , dell ,i3,1115g4,3ghz,8 gb,"256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 2tb 2280  1tb 2230",card tích hợp,intel uhd,15.6,full hd 1920 x 1080,2 x usb 3.2,hdmi,dài 358.5 mm  rộng 235.5 mm  dày 17.5 mm  nặng 1.69 kg,2021,2021,0.0," laptop  dell  i3 1115g4 3ghz 8 gb 256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 2tb 2280  1tb 2230 card tích hợp intel uhd 15.6 full hd 1920 x 1080 2 x usb 3.2 hdmi dài 358.5 mm  rộng 235.5 mm  dày 17.5 mm  nặng 1.69 kg",,,,,,,,,
174,220042001795,laptop,15990000, Laptop , asus ,i3,1125g4,2ghz,8 gb,"512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel uhd,14,full hd 1920 x 1080,3 x usb 2.0,hdmi,dài 324 mm  rộng 215 mm  dày 17.9 mm  nặng 1.4 kg,2021,2021,0.0," laptop  asus  i3 1125g4 2ghz 8 gb 512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel uhd 14 full hd 1920 x 1080 3 x usb 2.0 hdmi dài 324 mm  rộng 215 mm  dày 17.9 mm  nặng 1.4 kg",,,,,,,,,
175,220042001711,laptop,15890000, Laptop , dell ,i3,1115g4,3ghz,8 gb,"256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel uhd,14,full hd 1920 x 1080,2 x usb 3.2,hdmi,dài 328.7 mm  rộng 239.5 mm  dày 19.9 mm  nặng 1.64 kg,2021,2021,5.0," laptop  dell  i3 1115g4 3ghz 8 gb 256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel uhd 14 full hd 1920 x 1080 2 x usb 3.2 hdmi dài 328.7 mm  rộng 239.5 mm  dày 19.9 mm  nặng 1.64 kg",,,,,,,,,
176,220042001807,laptop,15890000, Laptop , hp ,i3,1125g4,2ghz,4 gb,"256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel uhd,14,full hd 1920 x 1080,"1x usb 3.1 gen 1 typec support power delivery, displayport, hp sleep and charge",2 x usb 3.1,vỏ nhựa  nắp lưng bằng kim loại,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,0.0," laptop  hp  i3 1125g4 2ghz 4 gb 256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel uhd 14 full hd 1920 x 1080 1x usb 3.1 gen 1 typec support power delivery, displayport, hp sleep and charge 2 x usb 3.1 vỏ nhựa  nắp lưng bằng kim loại",,,,,,,,,
177,220042001857,laptop,15490000, Laptop , chuwi ,i5,8259u,2.30 ghz,16 gb,512 gb ssd nvme pcie,card tích hợp,intel iris plus graphics 655,14,2.2k 2240x1400,jack tai nghe 3.5 mm,usb 3.0,vỏ kim loại,Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.5 kg,Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.5 kg,0.0, laptop  chuwi  i5 8259u 2.30 ghz 16 gb 512 gb ssd nvme pcie card tích hợp intel iris plus graphics 655 14 2.2k 2240x1400 jack tai nghe 3.5 mm usb 3.0 vỏ kim loại,,,,,,,,,
178,220042001621,laptop,12490000, Laptop , hp ,i3,10110u,2.1ghz,4 gb,256 gb ssd nvme pcie,card tích hợp,intel uhd,15.6,hd 1366 x 768,2x superspeed usb a,hdmi,dài 358.5 mm  rộng 242 mm  dày 19.9 mm  nặng 1.78 kg,2021,2021,0.0, laptop  hp  i3 10110u 2.1ghz 4 gb 256 gb ssd nvme pcie card tích hợp intel uhd 15.6 hd 1366 x 768 2x superspeed usb a hdmi dài 358.5 mm  rộng 242 mm  dày 19.9 mm  nặng 1.78 kg,,,,,,,,,
179,220042001602,laptop,11890000, Laptop , hp ,i3,1005g1,1.2ghz,4 gb,"256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel uhd,14,hd 1366 x 768,2x superspeed usb a,hdmi,dài 324 mm  rộng 225.9 mm  dày 19.9 mm  nặng 1.47 kg,2021,2021,0.0," laptop  hp  i3 1005g1 1.2ghz 4 gb 256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel uhd 14 hd 1366 x 768 2x superspeed usb a hdmi dài 324 mm  rộng 225.9 mm  dày 19.9 mm  nặng 1.47 kg",,,,,,,,,
180,220042001750,laptop,10990000, Laptop , hp ,pentium,n5030,1.1ghz,4 gb,"256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,intel uhd 605,14,hd 1366 x 768,2x superspeed usb a,hdmi,dài 324 mm  rộng 225.9 mm  dày 19.9 mm  nặng 1.47 kg,2021,2021,0.0," laptop  hp  pentium n5030 1.1ghz 4 gb 256 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp intel uhd 605 14 hd 1366 x 768 2x superspeed usb a hdmi dài 324 mm  rộng 225.9 mm  dày 19.9 mm  nặng 1.47 kg",,,,,,,,,
181,220042001753,laptop,10990000, Laptop , acer ,pentium,n5030,1.1ghz,4 gb,256 gb ssd nvme pcie,card tích hợp,intel uhd 605,11.6,hd 1366 x 768,2 x usb 3.2,hdmi,dài 295 mm  rộng 215 mm  dày 20.99 mm  nặng 1.4 kg,2021,2021,0.0, laptop  acer  pentium n5030 1.1ghz 4 gb 256 gb ssd nvme pcie card tích hợp intel uhd 605 11.6 hd 1366 x 768 2 x usb 3.2 hdmi dài 295 mm  rộng 215 mm  dày 20.99 mm  nặng 1.4 kg,,,,,,,,,
182,220042001778,laptop,10490000, Laptop , asus ,pentium,n6000,1.1ghz,4 gb,128gb emmc,card tích hợp,intel uhd,11.6,hd 1366 x 768,1 x usb 3.2,hdmi,vỏ nhựa,Dài 294.6 mm - Rộng 204.9 mm - Dày 20 mm - Nặng 1.4 kg,Dài 294.6 mm - Rộng 204.9 mm - Dày 20 mm - Nặng 1.4 kg,0.0, laptop  asus  pentium n6000 1.1ghz 4 gb 128gb emmc card tích hợp intel uhd 11.6 hd 1366 x 768 1 x usb 3.2 hdmi vỏ nhựa,,,,,,,,,
183,220042001744,laptop,10290000, Laptop , acer ,pentium,n6000,1.1ghz,4 gb,512 gb ssd nvme pcie,card tích hợp,intel uhd,14,hd 1366 x 768,2 x usb 3.2,hdmi,dài 328 mm  rộng 236 mm  dày 19.9 mm  nặng 1.45 kg,2021,2021,0.0, laptop  acer  pentium n6000 1.1ghz 4 gb 512 gb ssd nvme pcie card tích hợp intel uhd 14 hd 1366 x 768 2 x usb 3.2 hdmi dài 328 mm  rộng 236 mm  dày 19.9 mm  nặng 1.45 kg,,,,,,,,,
184,220042001859,laptop,9990000, Laptop , chuwi ,celeron,j4125,2ghz,8 gb,256 gb ssd nvme pcie,card tích hợp,intel uhd 600,13 inch,2k 2160 x 1440,jack tai nghe 3.5 mm,usb 3.0,vỏ kim loại,Dài 289 mm - Rộng 219 mm - Dày 17.75 mm - Nặng 1.34 kg,Dài 289 mm - Rộng 219 mm - Dày 17.75 mm - Nặng 1.34 kg,0.0, laptop  chuwi  celeron j4125 2ghz 8 gb 256 gb ssd nvme pcie card tích hợp intel uhd 600 13 inch 2k 2160 x 1440 jack tai nghe 3.5 mm usb 3.0 vỏ kim loại,,,,,,,,,
185,220042001766,laptop,8990000, Laptop , itel ,celeron,n4020,1.1ghz,4 gb,256 gb ssd m.2 sata 3 có thể tháo ra lắp thanh khác tối đa 1tb,card tích hợp,intel uhd 600,14,hd 1366 x 768,2 x usb 3.0,hdmi,dài 336.2 mm  rộng 223 mm  dày 19.9 mm  nặng 1.4 kg,2021,2021,0.0, laptop  itel  celeron n4020 1.1ghz 4 gb 256 gb ssd m.2 sata 3 có thể tháo ra lắp thanh khác tối đa 1tb card tích hợp intel uhd 600 14 hd 1366 x 768 2 x usb 3.0 hdmi dài 336.2 mm  rộng 223 mm  dày 19.9 mm  nặng 1.4 kg,,,,,,,,,
186,220042001717,laptop,8690000, Laptop , asus ,celeron,n4020,1.1ghz,4 gb,256 gb ssd nvme pcie,card tích hợp,intel uhd 600,15.6,hd 1366 x 768,1 x usb 3.2,2 x usb 2.0,dài 360.2 mm  rộng 234.9 mm  dày 19.9 mm  nặng 1.8 kg,2021,2021,4.3, laptop  asus  celeron n4020 1.1ghz 4 gb 256 gb ssd nvme pcie card tích hợp intel uhd 600 15.6 hd 1366 x 768 1 x usb 3.2 2 x usb 2.0 dài 360.2 mm  rộng 234.9 mm  dày 19.9 mm  nặng 1.8 kg,,,,,,,,,
187,220042001858,laptop,8590000, Laptop , chuwi ,celeron,n4020,1.1ghz,8 gb,256 ssd gb m2,card tích hợp,intel uhd 600,14.1 inch,full hd 1920 x 1080,jack tai nghe 3.5 mm,mini hdmi,vỏ nhựa,Dài 332 mm - Rộng 214 mm - Dày 21.3 mm - Nặng 1.39 kg,Dài 332 mm - Rộng 214 mm - Dày 21.3 mm - Nặng 1.39 kg,0.0, laptop  chuwi  celeron n4020 1.1ghz 8 gb 256 ssd gb m2 card tích hợp intel uhd 600 14.1 inch full hd 1920 x 1080 jack tai nghe 3.5 mm mini hdmi vỏ nhựa,,,,,,,,,
188,220042001890,laptop,0, Laptop , lenovo ,ryzen 5,5600h,3.3ghz,16 gb,"512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb",card tích hợp,radeon,14,2.2k 2240x1400,1 x usb 3.2,1 x usb 3.2 always on,vỏ kim loại,Dài 312 mm - Rộng 216 mm - Dày 17.6 mm - Nặng 1.4 kg,Dài 312 mm - Rộng 216 mm - Dày 17.6 mm - Nặng 1.4 kg,0.0," laptop  lenovo  ryzen 5 5600h 3.3ghz 16 gb 512 gb ssd nvme pcie có thể tháo ra, lắp thanh khác tối đa 1tb card tích hợp radeon 14 2.2k 2240x1400 1 x usb 3.2 1 x usb 3.2 always on vỏ kim loại",,,,,,,,,
0,164659000000538000, chuột,2490000, Chuột, apple ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,5.0,  chuột  apple  nan nan nan nan nan nan nan nan nan nan nan nan,0.0,Bluetooth,1500 DPI,Không có,Mỹ,Lightning,Dùng 2 tháng - Sạc 2 giờ,Pin sạc,//cdn.tgdd.vn/Products/Images/86/251787/chuot-bluetooth-apple-mk2e3-trang-3.jpg
1,160010000000157290, chuột,550000, Chuột, asus ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,4.8,  chuột  asus  nan nan nan nan nan nan nan nan nan nan nan nan,1.0,Dây dài 184 cm,Dây cắm USB,ROG Armoury II,,Asus. Xem thông tin hãng,Trung Quốc,Đài Loan,//cdn.tgdd.vn/mwgcart/mwgcore/ContentMwg/images/bg_csmh_tgdd-min.png?v=11
2,160010000000336223, chuột,200000, Chuột, rapoo ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,2.8,  chuột  rapoo  nan nan nan nan nan nan nan nan nan nan nan nan,2.0,Đầu thu USB Receiver,1000 DPI,Không có,Trung Quốc,80 g,Dùng Không có - Sạc Không có,1 viên pin AA,//cdn.tgdd.vn/mwgcart/mwgcore/ContentMwg/images/bg_csmh_tgdd-min.png?v=11
3,160010000000651115, chuột,200000, Chuột, rapoo ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,3.7,  chuột  rapoo  nan nan nan nan nan nan nan nan nan nan nan nan,3.0,Đầu thu USB Receiver,1000 DPI,Không có,Rapoo. Xem thông tin hãng,Trung Quốc,61 g,Đang cập nhật,//cdn.tgdd.vn/Products/Images/86/256042/chuot-khong-day-rapoo-m20-plus-4.jpg
4,160010000000165454, chuột,200000, Chuột, rapoo ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,3.8,  chuột  rapoo  nan nan nan nan nan nan nan nan nan nan nan nan,4.0,Đầu thu USB Receiver,1000 DPI,Không có,Rapoo. Xem thông tin hãng,Trung Quốc,55 g,Đang cập nhật,//cdn.tgdd.vn/Products/Images/86/252625/chuot-khong-day-rapoo-m216-den-3-1.jpg
5,160010000000551391, chuột,220000, Chuột, rapoo ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,3.8,  chuột  rapoo  nan nan nan nan nan nan nan nan nan nan nan nan,5.0,Bluetooth,1300 DPI,Không có,,Trung Quốc,Trung Quốc,54.7 g,//cdn.tgdd.vn/Products/Images/86/246197/chuot-khong-day-bluetooth-rapoo-m160-den-5-1.jpg
6,160010000000564153, chuột,100000, Chuột, rapoo ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,3.5,  chuột  rapoo  nan nan nan nan nan nan nan nan nan nan nan nan,6.0,Dây cắm USB,1000 DPI,Không có,,Trung Quốc,Trung Quốc,85 g,//cdn.tgdd.vn/Products/Images/86/235979/chuot-co-day-silent-rapoo-n1200-den-3-org.jpg
7,160010000000544236, chuột,100000, Chuột, rapoo ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,3.7,  chuột  rapoo  nan nan nan nan nan nan nan nan nan nan nan nan,7.0,Dây cắm USB,1600 DPI,Không có,,Trung Quốc,Trung Quốc,70 g,//cdn.tgdd.vn/Products/Images/86/235682/chuot-co-day-rapoo-n200-den-4-1-org.jpg
8,16001000000087450, chuột,450000, Chuột, corsair ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,4.8,  chuột  corsair  nan nan nan nan nan nan nan nan nan nan nan nan,8.0,Dây cắm USB,12000 DPI,RGB,,Trung Quốc,Mỹ,85g,https://cdn.tgdd.vn/comment/50907163/20220311_2144199YXE1.jpg
9,160010000000664888, chuột,599000, Chuột, logitech ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,4.3,  chuột  logitech  nan nan nan nan nan nan nan nan nan nan nan nan,9.0,Dây cắm USB,8000 DPI,RGB 16.8 triệu màu,,Trung Quốc,Thụy Sĩ,85 g,//cdn.tgdd.vn/Products/Images/86/234490/chuot-gaming-logitech-g102-gen2-lightsync-trang-3-org.jpg
10,160010000000149147, chuột,200000, Chuột, genius ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,3.6,  chuột  genius  nan nan nan nan nan nan nan nan nan nan nan nan,10.0,Đầu thu USB Receiver,1200 DPI,Không có,Trung Quốc,80 g,Dùng Không có - Sạc Không có,1 viên pin AA,//cdn.tgdd.vn/Products/Images/86/231243/chuot-khong-day-genius-nx-7005-den-3-1-org.jpg
11,160010000000858737, chuột,190000, Chuột, zadez ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,4.1,  chuột  zadez  nan nan nan nan nan nan nan nan nan nan nan nan,11.0,Dây cắm USB,2400 DPI,RGB,,Zadez. Xem thông tin hãng,Trung Quốc,Trung Quốc,https://cdn.tgdd.vn/comment/48366770/C2007353-7447-44D2-9330-95010CA483D71N67J.jpeg
12,2003120000000456396, chuột,200000, Chuột, genius ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,4.5,  chuột  genius  nan nan nan nan nan nan nan nan nan nan nan nan,12.0,Đầu thu USB Receiver,1200 DPI,Không có,Trung Quốc,79g,Dùng Không có - Sạc Không có,1 viên pin AA,https://cdn.tgdd.vn/comment/48274739/16322374061778145074039327246358MT6LO.jpg
13,160010000000169243, chuột,289000, Chuột, logitech ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,4.2,  chuột  logitech  nan nan nan nan nan nan nan nan nan nan nan nan,13.0,Đầu thu USB Receiver,1000 DPI,Không có,Trung Quốc,89.9 g,Dùng Không có - Sạc Không có,1 viên pin AA,https://cdn.tgdd.vn/comment/50396966/z3140101072465_3ae73dcae4dcaf6d26fb71faffbd4030SK001.jpg
